date,trade_code,treatment,searches,price,bookings,revenue
2025-05-08T00:00:00Z,Z5,control,3967,1840.9,211,388428.92
2025-05-09T00:00:00Z,A1,control,4189,2390.87,151,361020.74
2025-05-09T00:00:00Z,A6,control,4884,1767.09,275,485949.97
2025-05-09T00:00:00Z,A7,treatment,4281,4324.78,94,406528.88
2025-05-09T00:00:00Z,A8,control,11756,2867.7,265,759941.07
2025-05-09T00:00:00Z,B2,treatment,22003,4673.17,599,2799229.66
2025-05-09T00:00:00Z,C2,control,11883,2448.67,416,1018645.65
2025-05-09T00:00:00Z,C3,treatment,9156,2561.07,319,816980.98
2025-05-09T00:00:00Z,C4,control,7330,1954.23,385,752378.45
2025-05-09T00:00:00Z,C6,treatment,11355,3335.76,440,1467736.5
2025-05-09T00:00:00Z,D5,treatment,29819,4723.08,701,3310881.97
2025-05-09T00:00:00Z,D9,treatment,7959,2136.88,375,801328.43
2025-05-09T00:00:00Z,E0,treatment,3826,2658.29,189,502416.19
2025-05-09T00:00:00Z,F0,control,5503,1468.23,297,436064.7
2025-05-09T00:00:00Z,F5,control,12794,2772.83,293,812440.09
2025-05-09T00:00:00Z,F6,treatment,6969,2283.56,460,1050438.66
2025-05-09T00:00:00Z,F7,treatment,24109,4342.28,356,1545852.71
2025-05-09T00:00:00Z,F9,control,11376,3000.68,250,750169.81
2025-05-09T00:00:00Z,H1,control,8059,2888.5,506,1461579.98
2025-05-09T00:00:00Z,I6,control,5371,1862.61,159,296155.14
2025-05-09T00:00:00Z,I7,control,6988,1865.75,282,526141.15
2025-05-09T00:00:00Z,I8,treatment,4826,2294.3,222,509333.84
2025-05-09T00:00:00Z,J1,control,6062,2078.86,352,731757.18
2025-05-09T00:00:00Z,J7,treatment,6581,2681.04,257,689027.84
2025-05-09T00:00:00Z,K7,treatment,7251,2298.64,329,756253.16
2025-05-09T00:00:00Z,K8,treatment,9876,3995.83,290,1158790.91
2025-05-09T00:00:00Z,L4,control,21206,3936.86,764,3007760.87
2025-05-09T00:00:00Z,M5,control,21830,3976.85,558,2219083.37
2025-05-09T00:00:00Z,M9,control,12540,2916.09,381,1111031.44
2025-05-09T00:00:00Z,N9,treatment,9803,2891.45,348,1006224.41
2025-05-09T00:00:00Z,O0,control,22363,4449.91,696,3097135.68
2025-05-09T00:00:00Z,O3,control,8297,2193.84,556,1219776.2
2025-05-09T00:00:00Z,P0,treatment,4704,2245.6,268,601820.4
2025-05-09T00:00:00Z,P1,control,9198,3421.05,199,680789.64
2025-05-09T00:00:00Z,P4,treatment,12280,2426.71,396,960977.09
2025-05-09T00:00:00Z,Q6,treatment,5297,1741.3,275,478857.58
2025-05-09T00:00:00Z,R3,control,13626,2808.15,396,1112028.56
2025-05-09T00:00:00Z,R8,control,5703,1968.46,235,462589.03
2025-05-09T00:00:00Z,R9,treatment,6420,2137.09,379,809955.55
2025-05-09T00:00:00Z,S3,treatment,4696,2308.9,226,521811.77
2025-05-09T00:00:00Z,S8,treatment,11857,2941.64,301,885432.87
2025-05-09T00:00:00Z,S9,treatment,9190,2800.98,246,689040.02
2025-05-09T00:00:00Z,T4,control,6048,2200.92,277,609655.45
2025-05-09T00:00:00Z,T5,control,5699,1515.93,300,454778.26
2025-05-09T00:00:00Z,U6,control,6566,2094.91,283,592860.32
2025-05-09T00:00:00Z,U7,treatment,7822,1580.32,440,695339.87
2025-05-09T00:00:00Z,W2,treatment,4863,2613.87,270,705745.61
2025-05-09T00:00:00Z,W6,control,5086,2006.95,238,477653.18
2025-05-09T00:00:00Z,W8,control,11021,2769,274,758706.51
2025-05-09T00:00:00Z,Y1,treatment,6717,2495.7,286,713768.93
2025-05-09T00:00:00Z,Y2,control,5464,1891.31,201,380153.1
2025-05-09T00:00:00Z,Y5,treatment,4590,1953.79,124,242270.03
2025-05-09T00:00:00Z,Y8,treatment,8053,2533.2,379,960082.77
2025-05-09T00:00:00Z,Z2,treatment,6155,1494.25,255,381033.38
2025-05-09T00:00:00Z,Z5,control,5866,2269.23,291,660346.11
2025-05-10T00:00:00Z,A1,control,310,2098.94,21,44077.68
2025-05-10T00:00:00Z,A6,control,313,1673.68,12,20084.15
2025-05-10T00:00:00Z,A7,treatment,716,3390.88,18,61035.83
2025-05-10T00:00:00Z,A8,control,560,2850.39,20,57007.74
2025-05-10T00:00:00Z,B2,treatment,886,3817.2,26,99247.2
2025-05-10T00:00:00Z,C2,control,640,2564.41,18,46159.42
2025-05-10T00:00:00Z,C3,treatment,388,3143.7,13,40868.1
2025-05-10T00:00:00Z,C4,control,310,1803.55,20,36070.91
2025-05-10T00:00:00Z,C6,treatment,343,3517.53,8,28140.23
2025-05-10T00:00:00Z,D5,treatment,838,4752.79,22,104561.35
2025-05-10T00:00:00Z,D9,treatment,208,2629.44,16,42071.09
2025-05-10T00:00:00Z,E0,treatment,254,2432.95,9,21896.54
2025-05-10T00:00:00Z,F0,control,301,2536.74,12,30440.89
2025-05-10T00:00:00Z,F5,control,544,3351.95,14,46927.33
2025-05-10T00:00:00Z,F6,treatment,261,2641.24,6,15847.42
2025-05-10T00:00:00Z,F7,treatment,913,4945.06,13,64285.78
2025-05-10T00:00:00Z,F9,control,641,2977.89,20,59557.9
2025-05-10T00:00:00Z,H1,control,304,1875.72,16,30011.54
2025-05-10T00:00:00Z,I6,control,291,1794.64,15,26919.65
2025-05-10T00:00:00Z,I7,control,343,1763.42,19,33505.02
2025-05-10T00:00:00Z,I8,treatment,364,2020.04,18,36360.75
2025-05-10T00:00:00Z,J1,control,230,1542.15,10,15421.52
2025-05-10T00:00:00Z,J7,treatment,268,2192.45,8,17539.64
2025-05-10T00:00:00Z,K7,treatment,249,1959.31,10,19593.09
2025-05-10T00:00:00Z,K8,treatment,626,3717.44,11,40891.8
2025-05-10T00:00:00Z,L4,control,1073,4437.26,26,115368.83
2025-05-10T00:00:00Z,M5,control,836,4954.36,8,39634.91
2025-05-10T00:00:00Z,M9,control,451,2464.01,18,44352.15
2025-05-10T00:00:00Z,N9,treatment,340,3231.82,11,35550
2025-05-10T00:00:00Z,O0,control,1141,4138.23,36,148976.19
2025-05-10T00:00:00Z,O3,control,346,1458.76,13,18963.92
2025-05-10T00:00:00Z,P0,treatment,280,1884.98,10,18849.83
2025-05-10T00:00:00Z,P1,control,393,2645.3,15,39679.55
2025-05-10T00:00:00Z,P4,treatment,702,3059.17,16,48946.67
2025-05-10T00:00:00Z,Q6,treatment,278,2230.59,13,28997.69
2025-05-10T00:00:00Z,R3,control,565,3063.69,20,61273.79
2025-05-10T00:00:00Z,R8,control,255,1375.92,17,23390.7
2025-05-10T00:00:00Z,R9,treatment,213,1958.4,15,29376.02
2025-05-10T00:00:00Z,S3,treatment,211,1813.11,12,21757.35
2025-05-10T00:00:00Z,S8,treatment,217,3887.14,6,23322.85
2025-05-10T00:00:00Z,S9,treatment,273,3320.67,4,13282.67
2025-05-10T00:00:00Z,T4,control,262,1628.56,19,30942.67
2025-05-10T00:00:00Z,T5,control,309,2131.33,17,36232.56
2025-05-10T00:00:00Z,U6,control,236,2038.95,18,36701.12
2025-05-10T00:00:00Z,U7,treatment,281,1982.34,12,23788.1
2025-05-10T00:00:00Z,W2,treatment,209,2277.83,18,41000.86
2025-05-10T00:00:00Z,W6,control,286,2286.14,12,27433.68
2025-05-10T00:00:00Z,W8,control,283,3679.25,7,25754.76
2025-05-10T00:00:00Z,Y1,treatment,234,2463.31,10,24633.14
2025-05-10T00:00:00Z,Y2,control,318,1635.77,13,21265.04
2025-05-10T00:00:00Z,Y5,treatment,320,2084.39,9,18759.55
2025-05-10T00:00:00Z,Y8,treatment,279,2075.79,12,24909.49
2025-05-10T00:00:00Z,Z2,treatment,247,2214.98,14,31009.79
2025-05-10T00:00:00Z,Z5,control,216,1759.71,13,22876.22
2025-05-11T00:00:00Z,A1,control,284,2343.85,10,23438.51
2025-05-11T00:00:00Z,A6,control,197,2393.82,9,21544.35
2025-05-11T00:00:00Z,A7,treatment,670,3327.45,14,46584.29
2025-05-11T00:00:00Z,A8,control,359,2967.73,8,23741.86
2025-05-11T00:00:00Z,B2,treatment,1001,4329.45,21,90918.38
2025-05-11T00:00:00Z,C2,control,387,3518.81,15,52782.16
2025-05-11T00:00:00Z,C3,treatment,716,3284.58,23,75545.24
2025-05-11T00:00:00Z,C4,control,311,2058.04,12,24696.42
2025-05-11T00:00:00Z,C6,treatment,647,3282.02,15,49230.35
2025-05-11T00:00:00Z,D5,treatment,795,4563.46,5,22817.29
2025-05-11T00:00:00Z,D9,treatment,271,2339.81,12,28077.76
2025-05-11T00:00:00Z,E0,treatment,310,1735.37,24,41648.96
2025-05-11T00:00:00Z,F0,control,296,2362.11,20,47242.16
2025-05-11T00:00:00Z,F5,control,565,3737.23,19,71007.3
2025-05-11T00:00:00Z,F6,treatment,366,1797.42,16,28758.76
2025-05-11T00:00:00Z,F7,treatment,921,5466.93,15,82004
2025-05-11T00:00:00Z,F9,control,582,2998.31,22,65962.89
2025-05-11T00:00:00Z,H1,control,332,2063.86,12,24766.29
2025-05-11T00:00:00Z,I6,control,244,1567.7,15,23515.46
2025-05-11T00:00:00Z,I7,control,234,2150.01,15,32250.22
2025-05-11T00:00:00Z,I8,treatment,349,2102.12,12,25225.49
2025-05-11T00:00:00Z,J1,control,305,2066.83,22,45470.16
2025-05-11T00:00:00Z,J7,treatment,251,1950.21,10,19502.09
2025-05-11T00:00:00Z,K7,treatment,279,1848.71,8,14789.67
2025-05-11T00:00:00Z,K8,treatment,371,2751.16,14,38516.26
2025-05-11T00:00:00Z,L4,control,1045,5094.19,32,163014.16
2025-05-11T00:00:00Z,M5,control,1222,4711.4,22,103650.79
2025-05-11T00:00:00Z,M9,control,355,3443.93,9,30995.38
2025-05-11T00:00:00Z,N9,treatment,513,3406.42,19,64721.91
2025-05-11T00:00:00Z,O0,control,1170,5132.85,30,153985.59
2025-05-11T00:00:00Z,O3,control,228,1875.63,11,20631.94
2025-05-11T00:00:00Z,P0,treatment,285,1647.4,9,14826.59
2025-05-11T00:00:00Z,P1,control,504,3015.88,11,33174.71
2025-05-11T00:00:00Z,P4,treatment,410,3091.97,8,24735.75
2025-05-11T00:00:00Z,Q6,treatment,344,2004.6,10,20046.02
2025-05-11T00:00:00Z,R3,control,510,3670.32,11,40373.52
2025-05-11T00:00:00Z,R8,control,302,1776.62,11,19542.85
2025-05-11T00:00:00Z,R9,treatment,217,2223.69,11,24460.55
2025-05-11T00:00:00Z,S3,treatment,191,2279.35,10,22793.53
2025-05-11T00:00:00Z,S8,treatment,504,3548.39,13,46129.03
2025-05-11T00:00:00Z,S9,treatment,443,4043.47,17,68738.93
2025-05-11T00:00:00Z,T4,control,313,1719.38,14,24071.32
2025-05-11T00:00:00Z,T5,control,231,1863.5,15,27952.53
2025-05-11T00:00:00Z,U6,control,285,2002.29,19,38043.55
2025-05-11T00:00:00Z,U7,treatment,323,2225.47,14,31156.63
2025-05-11T00:00:00Z,W2,treatment,353,2296.24,16,36739.77
2025-05-11T00:00:00Z,W6,control,320,1656.77,19,31478.66
2025-05-11T00:00:00Z,W8,control,414,3323.82,9,29914.38
2025-05-11T00:00:00Z,Y1,treatment,188,2343.05,6,14058.3
2025-05-11T00:00:00Z,Y2,control,151,1899.67,5,9498.35
2025-05-11T00:00:00Z,Y5,treatment,386,2314.71,22,50923.58
2025-05-11T00:00:00Z,Y8,treatment,218,1680.77,9,15126.9
2025-05-11T00:00:00Z,Z2,treatment,320,2533.94,19,48144.88
2025-05-11T00:00:00Z,Z5,control,298,1714.01,19,32566.19
2025-05-12T00:00:00Z,A1,control,6989,1965.57,132,259455.04
2025-05-12T00:00:00Z,A6,control,6680,1821.45,201,366111.37
2025-05-12T00:00:00Z,A7,treatment,9168,2943.72,237,697661.49
2025-05-12T00:00:00Z,A8,control,11217,2233.39,362,808486.47
2025-05-12T00:00:00Z,B2,treatment,18225,6095.02,519,3163313.64
2025-05-12T00:00:00Z,C2,control,10448,3184.87,328,1044638.8
2025-05-12T00:00:00Z,C3,treatment,7448,3856.78,167,644081.59
2025-05-12T00:00:00Z,C4,control,5847,1538.76,184,283132.69
2025-05-12T00:00:00Z,C6,treatment,12723,2512.88,273,686016.18
2025-05-12T00:00:00Z,D5,treatment,17878,5310.99,232,1232150.19
2025-05-12T00:00:00Z,D9,treatment,7266,2049.92,395,809717.36
2025-05-12T00:00:00Z,E0,treatment,7336,1944.43,407,791381.16
2025-05-12T00:00:00Z,F0,control,5910,1689.69,252,425800.92
2025-05-12T00:00:00Z,F5,control,9365,3169.43,206,652902.08
2025-05-12T00:00:00Z,F6,treatment,5224,1371.3,249,341453.66
2025-05-12T00:00:00Z,F7,treatment,23737,4194.73,546,2290325.21
2025-05-12T00:00:00Z,F9,control,11347,3393.69,400,1357476.76
2025-05-12T00:00:00Z,H1,control,4498,2282.11,255,581938.68
2025-05-12T00:00:00Z,I6,control,4271,2109.21,244,514647.13
2025-05-12T00:00:00Z,I7,control,7547,2284.32,364,831492
2025-05-12T00:00:00Z,I8,treatment,5649,2128.47,269,572559.27
2025-05-12T00:00:00Z,J1,control,7892,1729.57,619,1070605.99
2025-05-12T00:00:00Z,J7,treatment,4092,1909.24,216,412396.13
2025-05-12T00:00:00Z,K7,treatment,5395,2631.58,198,521052.26
2025-05-12T00:00:00Z,K8,treatment,12791,3845.36,253,972876.37
2025-05-12T00:00:00Z,L4,control,19047,4533.28,564,2556771.68
2025-05-12T00:00:00Z,M5,control,21138,3955.71,383,1515035.08
2025-05-12T00:00:00Z,M9,control,10102,2450.26,310,759580.12
2025-05-12T00:00:00Z,N9,treatment,10997,4003.74,317,1269185.41
2025-05-12T00:00:00Z,O0,control,19713,4806.57,413,1985114.91
2025-05-12T00:00:00Z,O3,control,5005,2552.17,230,586998.99
2025-05-12T00:00:00Z,P0,treatment,7805,1800.87,331,596088.01
2025-05-12T00:00:00Z,P1,control,5471,2855.25,152,433998.21
2025-05-12T00:00:00Z,P4,treatment,9463,3657.62,192,702263.92
2025-05-12T00:00:00Z,Q6,treatment,6798,2723.17,383,1042974.08
2025-05-12T00:00:00Z,R3,control,11923,2380.09,450,1071040.78
2025-05-12T00:00:00Z,R8,control,5190,1933.77,174,336476.69
2025-05-12T00:00:00Z,R9,treatment,5107,2010.48,366,735834.32
2025-05-12T00:00:00Z,S3,treatment,5719,2079.85,270,561558.8
2025-05-12T00:00:00Z,S8,treatment,7972,3502.67,192,672513.04
2025-05-12T00:00:00Z,S9,treatment,11207,2142.48,256,548474.38
2025-05-12T00:00:00Z,T4,control,5600,1988.25,127,252507.92
2025-05-12T00:00:00Z,T5,control,5769,1748.05,358,625800.95
2025-05-12T00:00:00Z,U6,control,5858,1803.17,266,479643.86
2025-05-12T00:00:00Z,U7,treatment,5420,2196.54,162,355839.08
2025-05-12T00:00:00Z,W2,treatment,4999,1185.06,209,247677.06
2025-05-12T00:00:00Z,W6,control,3517,2098.03,131,274842.54
2025-05-12T00:00:00Z,W8,control,9130,3436.03,316,1085784.78
2025-05-12T00:00:00Z,Y1,treatment,6937,2451.58,380,931601.24
2025-05-12T00:00:00Z,Y2,control,7706,1200.19,318,381659.38
2025-05-12T00:00:00Z,Y5,treatment,7377,2028.4,359,728196.52
2025-05-12T00:00:00Z,Y8,treatment,4927,1779.83,246,437839.06
2025-05-12T00:00:00Z,Z2,treatment,7467,2044.37,337,688951.21
2025-05-12T00:00:00Z,Z5,control,4787,2321.7,247,573459.5
2025-05-13T00:00:00Z,A1,control,6949,2048.16,221,452642.49
2025-05-13T00:00:00Z,A6,control,6564,1852.14,301,557494.04
2025-05-13T00:00:00Z,A7,treatment,11158,3335.07,469,1564147.35
2025-05-13T00:00:00Z,A8,control,8160,2184.47,144,314563.3
2025-05-13T00:00:00Z,B2,treatment,23399,5389.95,569,3066882.27
2025-05-13T00:00:00Z,C2,control,10356,2311.4,205,473837.75
2025-05-13T00:00:00Z,C3,treatment,9752,3886.11,147,571258.24
2025-05-13T00:00:00Z,C4,control,8248,1520.78,391,594623.74
2025-05-13T00:00:00Z,C6,treatment,9937,2663.63,290,772453.41
2025-05-13T00:00:00Z,D5,treatment,21390,4907.38,305,1496752.1
2025-05-13T00:00:00Z,D9,treatment,6604,2524.57,269,679108.19
2025-05-13T00:00:00Z,E0,treatment,7417,2119.45,339,718494.62
2025-05-13T00:00:00Z,F0,control,5180,2415.11,321,775250.35
2025-05-13T00:00:00Z,F5,control,10912,3301.68,215,709861.73
2025-05-13T00:00:00Z,F6,treatment,7180,2273.28,243,552407.88
2025-05-13T00:00:00Z,F7,treatment,19424,5067.51,321,1626669.13
2025-05-13T00:00:00Z,F9,control,10400,2963.13,360,1066728.46
2025-05-13T00:00:00Z,H1,control,6229,2285.49,296,676505.64
2025-05-13T00:00:00Z,I6,control,8155,2150.26,560,1204146.28
2025-05-13T00:00:00Z,I7,control,7242,2370.52,354,839162.8
2025-05-13T00:00:00Z,I8,treatment,5064,2477.14,169,418637.08
2025-05-13T00:00:00Z,J1,control,6339,1840.11,267,491310.67
2025-05-13T00:00:00Z,J7,treatment,5843,1638.81,310,508030.24
2025-05-13T00:00:00Z,K7,treatment,6349,2380.57,304,723693.05
2025-05-13T00:00:00Z,K8,treatment,8873,2065.79,157,324329.3
2025-05-13T00:00:00Z,L4,control,17059,4745.1,462,2192237.61
2025-05-13T00:00:00Z,M5,control,25511,3919.84,677,2653729.97
2025-05-13T00:00:00Z,M9,control,9143,3338.88,342,1141898.33
2025-05-13T00:00:00Z,N9,treatment,12332,4518.54,392,1771267.3
2025-05-13T00:00:00Z,O0,control,19187,4806.99,553,2658263.67
2025-05-13T00:00:00Z,O3,control,5855,2338.13,307,717804.6
2025-05-13T00:00:00Z,P0,treatment,8083,2142.27,329,704808.32
2025-05-13T00:00:00Z,P1,control,7214,2859.01,188,537493.05
2025-05-13T00:00:00Z,P4,treatment,10452,3707.06,305,1130651.89
2025-05-13T00:00:00Z,Q6,treatment,6114,2344.57,272,637722.36
2025-05-13T00:00:00Z,R3,control,13089,3038.38,260,789978.24
2025-05-13T00:00:00Z,R8,control,6426,2493.24,315,785370.78
2025-05-13T00:00:00Z,R9,treatment,5118,2103.93,228,479697.14
2025-05-13T00:00:00Z,S3,treatment,5078,2593.72,269,697711.06
2025-05-13T00:00:00Z,S8,treatment,9931,3527.2,244,860637.3
2025-05-13T00:00:00Z,S9,treatment,12038,3291.16,298,980764.5
2025-05-13T00:00:00Z,T4,control,5926,2054.6,196,402701.47
2025-05-13T00:00:00Z,T5,control,4614,2601.91,253,658282.12
2025-05-13T00:00:00Z,U6,control,5153,2494.01,328,818036.37
2025-05-13T00:00:00Z,U7,treatment,4645,2057.99,228,469221.86
2025-05-13T00:00:00Z,W2,treatment,4182,2142.06,223,477678.31
2025-05-13T00:00:00Z,W6,control,5028,1913.42,231,442000.22
2025-05-13T00:00:00Z,W8,control,8893,2297.81,243,558368.12
2025-05-13T00:00:00Z,Y1,treatment,5181,2536.31,189,479361.9
2025-05-13T00:00:00Z,Y2,control,3613,1451.38,123,178519.95
2025-05-13T00:00:00Z,Y5,treatment,5745,2287.57,278,635944.47
2025-05-13T00:00:00Z,Y8,treatment,5026,2356.79,296,697609.52
2025-05-13T00:00:00Z,Z2,treatment,5615,2475.57,163,403518.22
2025-05-13T00:00:00Z,Z5,control,4186,1832.51,197,361004.42
2025-05-14T00:00:00Z,A1,control,5933,1964.05,280,549932.63
2025-05-14T00:00:00Z,A6,control,6748,1639.06,348,570393.79
2025-05-14T00:00:00Z,A7,treatment,7886,3111.12,228,709334.48
2025-05-14T00:00:00Z,A8,control,11150,2111.7,258,544817.69
2025-05-14T00:00:00Z,B2,treatment,17324,4823.64,333,1606271.43
2025-05-14T00:00:00Z,C2,control,8303,3057.17,190,580862.15
2025-05-14T00:00:00Z,C3,treatment,9423,2885.33,275,793466.2
2025-05-14T00:00:00Z,C4,control,5336,2388.41,319,761902.53
2025-05-14T00:00:00Z,C6,treatment,6943,3118.99,234,729843.62
2025-05-14T00:00:00Z,D5,treatment,16713,4401.27,348,1531642.39
2025-05-14T00:00:00Z,D9,treatment,6968,2311,339,783428.66
2025-05-14T00:00:00Z,E0,treatment,5250,2444.34,285,696637.35
2025-05-14T00:00:00Z,F0,control,3004,1955.19,163,318696.54
2025-05-14T00:00:00Z,F5,control,10142,2606.67,286,745508.42
2025-05-14T00:00:00Z,F6,treatment,3768,2450.58,193,472962.38
2025-05-14T00:00:00Z,F7,treatment,20051,4864.73,423,2057780.08
2025-05-14T00:00:00Z,F9,control,9032,2796.94,262,732799.19
2025-05-14T00:00:00Z,H1,control,4407,1815.12,269,488267.59
2025-05-14T00:00:00Z,I6,control,4487,2403.06,149,358055.47
2025-05-14T00:00:00Z,I7,control,5361,2599.48,331,860426.4
2025-05-14T00:00:00Z,I8,treatment,5568,1686.41,146,246215.67
2025-05-14T00:00:00Z,J1,control,7579,2268.76,387,878008.64
2025-05-14T00:00:00Z,J7,treatment,6697,2648.85,237,627776.63
2025-05-14T00:00:00Z,K7,treatment,6567,1847.53,421,777811.17
2025-05-14T00:00:00Z,K8,treatment,7567,3466.84,213,738436.73
2025-05-14T00:00:00Z,L4,control,12112,4231.89,236,998726.79
2025-05-14T00:00:00Z,M5,control,15039,4289.05,418,1792823.57
2025-05-14T00:00:00Z,M9,control,8522,3159.39,271,856193.36
2025-05-14T00:00:00Z,N9,treatment,8780,3098.77,224,694124.29
2025-05-14T00:00:00Z,O0,control,15570,4339.39,428,1857258.11
2025-05-14T00:00:00Z,O3,control,7586,1475.2,460,678592.97
2025-05-14T00:00:00Z,P0,treatment,5947,2153.45,133,286409.38
2025-05-14T00:00:00Z,P1,control,9084,2676.43,248,663755.85
2025-05-14T00:00:00Z,P4,treatment,8371,3769.51,211,795367.55
2025-05-14T00:00:00Z,Q6,treatment,3772,2878.91,254,731242.82
2025-05-14T00:00:00Z,R3,control,7618,3912.06,343,1341836.95
2025-05-14T00:00:00Z,R8,control,5857,2321.95,287,666401
2025-05-14T00:00:00Z,R9,treatment,6855,2362.09,380,897594.69
2025-05-14T00:00:00Z,S3,treatment,4883,1586.32,206,326782.93
2025-05-14T00:00:00Z,S8,treatment,9533,3194.13,312,996569.12
2025-05-14T00:00:00Z,S9,treatment,9870,3171.09,244,773746.53
2025-05-14T00:00:00Z,T4,control,5976,2376.75,353,838993.08
2025-05-14T00:00:00Z,T5,control,5862,2377.59,122,290065.99
2025-05-14T00:00:00Z,U6,control,5217,1906.99,322,614049.35
2025-05-14T00:00:00Z,U7,treatment,7017,2207.78,236,521036.28
2025-05-14T00:00:00Z,W2,treatment,4418,2002.67,187,374498.51
2025-05-14T00:00:00Z,W6,control,5691,1840.02,304,559365.81
2025-05-14T00:00:00Z,W8,control,13342,3637.16,389,1414855.46
2025-05-14T00:00:00Z,Y1,treatment,5837,2428.97,247,599955.69
2025-05-14T00:00:00Z,Y2,control,5750,1599.05,371,593248.27
2025-05-14T00:00:00Z,Y5,treatment,5429,2865.95,204,584654.63
2025-05-14T00:00:00Z,Y8,treatment,7408,2123.41,225,477767.13
2025-05-14T00:00:00Z,Z2,treatment,3467,2284.47,116,264998
2025-05-14T00:00:00Z,Z5,control,6603,2661.44,393,1045946.51
2025-05-15T00:00:00Z,A1,control,2981,2108.02,155,326742.57
2025-05-15T00:00:00Z,A6,control,3610,1555.83,159,247376.39
2025-05-15T00:00:00Z,A7,treatment,14114,3367.42,343,1155024.01
2025-05-15T00:00:00Z,A8,control,10393,3003.11,301,903937.24
2025-05-15T00:00:00Z,B2,treatment,16721,3564.1,333,1186844.16
2025-05-15T00:00:00Z,C2,control,8081,3584.81,238,853185.93
2025-05-15T00:00:00Z,C3,treatment,10411,3552.36,333,1182937.03
2025-05-15T00:00:00Z,C4,control,6761,1441.38,375,540517.61
2025-05-15T00:00:00Z,C6,treatment,8905,3390.08,270,915322.95
2025-05-15T00:00:00Z,D5,treatment,25091,4638.57,556,2579044.75
2025-05-15T00:00:00Z,D9,treatment,6086,2301.81,273,628393.4
2025-05-15T00:00:00Z,E0,treatment,3836,2217.35,175,388036.16
2025-05-15T00:00:00Z,F0,control,5448,1846.41,247,456064.48
2025-05-15T00:00:00Z,F5,control,4719,3096.56,102,315849.17
2025-05-15T00:00:00Z,F6,treatment,6955,2661.96,227,604264.4
2025-05-15T00:00:00Z,F7,treatment,29552,4127.97,767,3166156.78
2025-05-15T00:00:00Z,F9,control,11563,3676.21,245,900672.44
2025-05-15T00:00:00Z,H1,control,5421,1840.98,301,554136.42
2025-05-15T00:00:00Z,I6,control,7235,1995.19,293,584589.49
2025-05-15T00:00:00Z,I7,control,5055,1599.27,314,502169.5
2025-05-15T00:00:00Z,I8,treatment,5684,2588.77,194,502221.61
2025-05-15T00:00:00Z,J1,control,5695,1376.84,360,495661.51
2025-05-15T00:00:00Z,J7,treatment,7397,2353.32,410,964859.52
2025-05-15T00:00:00Z,K7,treatment,7228,2009.58,405,813881.27
2025-05-15T00:00:00Z,K8,treatment,11324,2559.84,276,706516.75
2025-05-15T00:00:00Z,L4,control,20908,4629.31,556,2573899
2025-05-15T00:00:00Z,M5,control,22491,3726.52,594,2213551.16
2025-05-15T00:00:00Z,M9,control,8457,2588.45,108,279552.14
2025-05-15T00:00:00Z,N9,treatment,7802,3903.65,272,1061792.54
2025-05-15T00:00:00Z,O0,control,15158,3816.84,402,1534368.05
2025-05-15T00:00:00Z,O3,control,6205,2320.83,306,710174.89
2025-05-15T00:00:00Z,P0,treatment,6977,2632.58,241,634451.25
2025-05-15T00:00:00Z,P1,control,11308,2837.66,396,1123711.43
2025-05-15T00:00:00Z,P4,treatment,11962,2948.1,387,1140915.81
2025-05-15T00:00:00Z,Q6,treatment,6651,1639.5,264,432827.33
2025-05-15T00:00:00Z,R3,control,7251,2993.14,278,832093.72
2025-05-15T00:00:00Z,R8,control,5091,1611.31,221,356100.53
2025-05-15T00:00:00Z,R9,treatment,4942,2061.77,266,548430.84
2025-05-15T00:00:00Z,S3,treatment,7042,2101.4,353,741794.04
2025-05-15T00:00:00Z,S8,treatment,11513,3318.66,371,1231222.79
2025-05-15T00:00:00Z,S9,treatment,8356,3612.99,223,805696.35
2025-05-15T00:00:00Z,T4,control,5499,2081.25,365,759655.27
2025-05-15T00:00:00Z,T5,control,3753,1516.44,241,365461.05
2025-05-15T00:00:00Z,U6,control,6433,1617,270,436588.81
2025-05-15T00:00:00Z,U7,treatment,6184,2488.26,302,751455.55
2025-05-15T00:00:00Z,W2,treatment,5357,2519.32,257,647464.39
2025-05-15T00:00:00Z,W6,control,8321,2808.9,406,1140414.87
2025-05-15T00:00:00Z,W8,control,13101,2709.5,535,1449583.39
2025-05-15T00:00:00Z,Y1,treatment,6008,2359.15,287,677077.43
2025-05-15T00:00:00Z,Y2,control,6631,1334.87,405,540623.52
2025-05-15T00:00:00Z,Y5,treatment,5970,1843.85,336,619533.62
2025-05-15T00:00:00Z,Y8,treatment,5425,2001.85,241,482446.28
2025-05-15T00:00:00Z,Z2,treatment,5819,2518.46,259,652281.02
2025-05-15T00:00:00Z,Z5,control,5643,2111.39,208,439169.55
2025-05-16T00:00:00Z,A1,control,6458,2153.3,300,645988.8
2025-05-16T00:00:00Z,A6,control,6592,2450.21,330,808569.13
2025-05-16T00:00:00Z,A7,treatment,5178,3448.77,77,265555.37
2025-05-16T00:00:00Z,A8,control,7557,2149.35,188,404077.08
2025-05-16T00:00:00Z,B2,treatment,19092,4189.54,529,2216267.34
2025-05-16T00:00:00Z,C2,control,8015,3172.05,306,970646.89
2025-05-16T00:00:00Z,C3,treatment,12198,2879.08,277,797504.66
2025-05-16T00:00:00Z,C4,control,5848,1656.38,254,420721.19
2025-05-16T00:00:00Z,C6,treatment,9591,3480.46,191,664767.46
